Estep = 0.000100; Niter = 21; Ntrial = 10000000
Energy, # of states, average Ev, average coupling
0.2534743,42427681.673913,0.2535237,0.01332906
0.2535743,41190554.966085,0.2536242,0.01316088
0.2536743,42100839.194354,0.2537251,0.01248374
0.2537743,42548531.944304,0.2538248,0.01321468
0.2538743,43247373.103315,0.2539248,0.01322424
0.2539743,42650401.634313,0.2540237,0.01292837
0.2540743,42753269.508926,0.2541247,0.01329318
0.2541743,43290473.829274,0.2542249,0.01326599
0.2542743,43263275.553248,0.2543230,0.01350978
0.2543743,43774439.115952,0.2544239,0.01325242
0.2544743,43978930.703613,0.2545253,0.01366173
0.2545743,44598218.810903,0.2546228,0.01297071
0.2546743,44523233.895079,0.2547245,0.01350658
0.2547743,45554454.220472,0.2548238,0.01364114
0.2548743,44708428.030215,0.2549242,0.01325261
0.2549743,44833978.908289,0.2550235,0.01315854
0.2550743,45167930.210683,0.2551231,0.01317501
0.2551743,44279056.497833,0.2552234,0.01335534
0.2552743,44868218.966192,0.2553251,0.01329490
0.2553743,45603898.712951,0.2554244,0.01313421
0.2554743,45318773.460481,0.2555242,0.01323601
0.2555743,44940634.670245,0.2556243,0.01352510
0.2556743,46625230.428501,0.2557252,0.01335518
0.2557743,46105525.832783,0.2558251,0.01325970
0.2558743,45844122.593037,0.2559246,0.01354178
0.2559743,45673320.069098,0.2560233,0.01320574
0.2560743,46614537.753793,0.2561242,0.01321605
0.2561743,46268346.489281,0.2562246,0.01288935
0.2562743,46310725.822402,0.2563250,0.01270839
0.2563743,46461020.953094,0.2564234,0.01309208
0.2564743,46741295.648428,0.2565245,0.01300322
0.2565743,47419013.929970,0.2566242,0.01339166
0.2566743,47638327.613944,0.2567244,0.01283878
0.2567743,48362917.367156,0.2568249,0.01329414
0.2568743,47986599.921856,0.2569242,0.01301454
0.2569743,47608034.472880,0.2570253,0.01340562
0.2570743,48630473.243636,0.2571238,0.01362959
0.2571743,48211917.998911,0.2572230,0.01308389
0.2572743,48821622.326311,0.2573235,0.01299483
0.2573743,49039425.177528,0.2574239,0.01316389
0.2574743,49184478.663904,0.2575234,0.01343526
0.2575743,49188043.647125,0.2576250,0.01331497
0.2576743,50440488.812285,0.2577242,0.01325057
0.2577743,49586289.385793,0.2578264,0.01313153
0.2578743,49016233.913374,0.2579240,0.01358067
0.2579743,49629412.204886,0.2580245,0.01341407
0.2580743,49701643.418038,0.2581256,0.01327678
0.2581743,51032242.502852,0.2582241,0.01321280
0.2582743,49691524.723101,0.2583241,0.01331378
0.2583743,50966704.305378,0.2584250,0.01329698
0.2584743,50545922.117259,0.2585234,0.01349204
0.2585743,49463654.951542,0.2586237,0.01301150
0.2586743,52722248.426496,0.2587252,0.01314990
0.2587743,51933360.989887,0.2588250,0.01314474
0.2588743,52236857.462180,0.2589238,0.01314168
0.2589743,51919618.923619,0.2590245,0.01349515
0.2590743,53217579.912718,0.2591233,0.01272451
0.2591743,51881853.172870,0.2592240,0.01368496
0.2592743,52535363.400613,0.2593250,0.01334150
0.2593743,52121608.729879,0.2594239,0.01366941
0.2594743,53134867.354677,0.2595260,0.01361633
0.2595743,52585188.029584,0.2596240,0.01334179
0.2596743,52765104.270781,0.2597262,0.01346193
0.2597743,54037775.219308,0.2598234,0.01334415
0.2598743,53290281.357214,0.2599242,0.01306647
0.2599743,53117970.476855,0.2600249,0.01308165
0.2600743,54428705.559618,0.2601233,0.01368906
0.2601743,54507297.929023,0.2602232,0.01366582
0.2602743,54135443.835899,0.2603245,0.01336618
0.2603743,54829627.250711,0.2604244,0.01317615
0.2604743,55206118.038796,0.2605233,0.01343110
0.2605743,55381399.850337,0.2606245,0.01347903
0.2606743,55717133.651599,0.2607236,0.01361983
0.2607743,55232685.676907,0.2608234,0.01368337
0.2608743,54635220.076016,0.2609232,0.01355121
0.2609743,57051538.361879,0.2610240,0.01332236
0.2610743,55953957.894706,0.2611236,0.01326203
0.2611743,56232852.668179,0.2612248,0.01336832
0.2612743,55741767.631350,0.2613241,0.01335718
0.2613743,57297149.013929,0.2614248,0.01323171
0.2614743,56223656.247874,0.2615247,0.01343903
0.2615743,57543817.036106,0.2616251,0.01337448
0.2616743,58579046.528597,0.2617234,0.01373240
0.2617743,58677368.136598,0.2618255,0.01356563
0.2618743,58040813.909013,0.2619252,0.01358733
0.2619743,57957237.217899,0.2620251,0.01354914
0.2620743,58815806.122609,0.2621248,0.01282656
0.2621743,59381609.072361,0.2622234,0.01317124
0.2622743,59413642.378992,0.2623232,0.01346847
0.2623743,58863053.816026,0.2624239,0.01339556
0.2624743,59238251.847357,0.2625248,0.01377093
0.2625743,59145166.455097,0.2626239,0.01340317
0.2626743,62186718.629764,0.2627231,0.01393359
0.2627743,60340897.644706,0.2628236,0.01335502
0.2628743,58109019.982772,0.2629240,0.01359645
0.2629743,59596883.595984,0.2630264,0.01294938
0.2630743,60971502.972075,0.2631242,0.01349856
0.2631743,60367086.558028,0.2632251,0.01326651
0.2632743,62270633.705798,0.2633236,0.01380242
0.2633743,61458792.534438,0.2634236,0.01341138
0.2634743,61215888.849484,0.2635238,0.01319150
0.2635743,60849603.602442,0.2636248,0.01336164
0.2636743,62034725.799804,0.2637247,0.01317550
0.2637743,62453840.963969,0.2638246,0.01339475
0.2638743,62151797.277405,0.2639252,0.01318579
0.2639743,64514890.540257,0.2640241,0.01331657
0.2640743,63372615.182807,0.2641244,0.01336781
0.2641743,63689094.612337,0.2642244,0.01337533
0.2642743,64052677.499386,0.2643249,0.01314057
0.2643743,63801073.538683,0.2644249,0.01331792
0.2644743,64708187.207619,0.2645240,0.01327674
0.2645743,64983785.450456,0.2646248,0.01313750
0.2646743,64748157.119331,0.2647243,0.01344185
0.2647743,64825852.631022,0.2648251,0.01378770
0.2648743,64380810.668713,0.2649249,0.01381444
0.2649743,64634053.641489,0.2650233,0.01341511
0.2650743,66727236.553565,0.2651252,0.01334773
0.2651743,66557925.278019,0.2652236,0.01397123
0.2652743,66154754.747999,0.2653237,0.01367235
0.2653743,65611301.511782,0.2654249,0.01306879
0.2654743,66744611.457387,0.2655240,0.01313264
0.2655743,67389934.284595,0.2656255,0.01361260
0.2656743,67475046.750789,0.2657232,0.01348307
0.2657743,66370811.815224,0.2658233,0.01306833
0.2658743,67542679.478193,0.2659236,0.01332036
0.2659743,67762073.880965,0.2660243,0.01341113
0.2660743,69248805.748012,0.2661249,0.01331632
0.2661743,67811237.460312,0.2662237,0.01302397
0.2662743,68720851.125664,0.2663245,0.01346880
0.2663743,69068188.952142,0.2664237,0.01325778
0.2664743,68529029.484628,0.2665245,0.01322083
0.2665743,68918500.424467,0.2666232,0.01385381
0.2666743,68484700.884311,0.2667242,0.01339417
0.2667743,68298586.158861,0.2668249,0.01311296
0.2668743,70485804.851737,0.2669249,0.01329303
0.2669743,72222283.328602,0.2670239,0.01303499
0.2670743,71853601.635996,0.2671255,0.01337590
0.2671743,70112847.398993,0.2672249,0.01327528
0.2672743,70890182.573456,0.2673239,0.01342855
0.2673743,72055725.585333,0.2674252,0.01315891
0.2674743,72352232.368394,0.2675239,0.01315524
0.2675743,73541498.108223,0.2676242,0.01283705
0.2676743,71975542.323504,0.2677247,0.01361610
0.2677743,73825282.979209,0.2678255,0.01345392
0.2678743,73225590.812872,0.2679250,0.01352583
0.2679743,73969649.158768,0.2680249,0.01285312
0.2680743,71547844.782909,0.2681248,0.01350992
0.2681743,72272442.857543,0.2682241,0.01337124
0.2682743,73241479.627033,0.2683257,0.01304152
0.2683743,76283716.141655,0.2684250,0.01351086
0.2684743,73938440.486866,0.2685234,0.01328621
0.2685743,73117498.788751,0.2686245,0.01312124
0.2686743,75667589.676946,0.2687247,0.01315979
0.2687743,76619611.918030,0.2688234,0.01333045
0.2688743,74088927.547377,0.2689254,0.01355948
0.2689743,74805401.855285,0.2690243,0.01316575
0.2690743,75209273.778879,0.2691248,0.01337569
0.2691743,75934446.031092,0.2692247,0.01343169
0.2692743,75593839.753556,0.2693260,0.01315782
0.2693743,76383375.688998,0.2694258,0.01358460
0.2694743,76462817.873437,0.2695249,0.01353008
0.2695743,76510668.770256,0.2696233,0.01348573
0.2696743,77577730.216428,0.2697241,0.01361597
0.2697743,78717231.608670,0.2698250,0.01326122
0.2698743,78055913.116467,0.2699238,0.01338590
0.2699743,78193338.381815,0.2700254,0.01340007
0.2700743,79087899.374095,0.2701258,0.01358408
0.2701743,80199317.150829,0.2702235,0.01366906
0.2702743,80472178.145349,0.2703249,0.01341654
0.2703743,78829429.436244,0.2704244,0.01415259
0.2704743,81470236.084294,0.2705243,0.01324173
0.2705743,82010726.771684,0.2706248,0.01328208
0.2706743,78830293.983411,0.2707250,0.01336515
0.2707743,78743811.088167,0.2708252,0.01351220
0.2708743,80289542.535367,0.2709233,0.01364655
0.2709743,82358211.647774,0.2710249,0.01321457
0.2710743,81205838.981165,0.2711247,0.01352550
0.2711743,81408607.572735,0.2712249,0.01371023
0.2712743,83160879.245970,0.2713256,0.01362231
0.2713743,81362775.654373,0.2714243,0.01333509
0.2714743,83126704.351865,0.2715243,0.01310780
0.2715743,84070568.931496,0.2716238,0.01362672
0.2716743,83021690.662697,0.2717255,0.01352476
0.2717743,83709552.358129,0.2718229,0.01359046
0.2718743,84737457.752705,0.2719231,0.01307998
0.2719743,85440146.249593,0.2720249,0.01334248
0.2720743,85757005.010350,0.2721238,0.01384492
0.2721743,86248294.598726,0.2722246,0.01329042
0.2722743,84074497.644465,0.2723260,0.01362293
0.2723743,85591143.578753,0.2724262,0.01342981
0.2724743,86290253.721340,0.2725242,0.01353584
0.2725743,87372135.128961,0.2726249,0.01334327
0.2726743,86470374.655385,0.2727232,0.01348886
0.2727743,86895407.453599,0.2728238,0.01391122
0.2728743,86183503.753472,0.2729244,0.01306374
0.2729743,87233260.246228,0.2730242,0.01337455
0.2730743,88327049.022976,0.2731244,0.01370266
0.2731743,85866952.575178,0.2732240,0.01363153
0.2732743,87284771.371046,0.2733247,0.01356681
0.2733743,87606716.478605,0.2734227,0.01322873
0.2734743,88192123.095910,0.2735242,0.01345973
0.2735743,90281257.374725,0.2736248,0.01353731
0.2736743,90855721.221665,0.2737238,0.01378559
0.2737743,88032633.227660,0.2738246,0.01340240
0.2738743,91598531.376555,0.2739255,0.01343622
0.2739743,90991251.104630,0.2740253,0.01348390
0.2740743,92181684.788397,0.2741241,0.01347031
0.2741743,91620503.835936,0.2742245,0.01348609
0.2742743,93131814.267987,0.2743244,0.01331360
0.2743743,91556610.492155,0.2744239,0.01368352
0.2744743,91169750.678743,0.2745246,0.01343409
0.2745743,90420888.536017,0.2746246,0.01333551
0.2746743,92500209.028693,0.2747253,0.01392999
0.2747743,93180987.686742,0.2748245,0.01347246
0.2748743,93037493.554640,0.2749254,0.01377705
0.2749743,93774931.100667,0.2750242,0.01388021
0.2750743,94224994.722430,0.2751236,0.01346677
0.2751743,91980719.148273,0.2752251,0.01350223
0.2752743,94833912.900941,0.2753258,0.01346007
0.2753743,96239592.793765,0.2754237,0.01342395
0.2754743,95369335.182735,0.2755232,0.01354697
0.2755743,95310916.881096,0.2756253,0.01339968
0.2756743,97251439.722337,0.2757226,0.01311873
0.2757743,95667939.994422,0.2758228,0.01321677
0.2758743,96053319.729342,0.2759244,0.01377608
0.2759743,97260993.050164,0.2760231,0.01344438
0.2760743,98548207.643177,0.2761251,0.01383472
0.2761743,99301288.955043,0.2762244,0.01331695
0.2762743,97796360.686273,0.2763251,0.01336221
0.2763743,99574877.793204,0.2764230,0.01360447
0.2764743,98662886.456228,0.2765237,0.01349729
0.2765743,98342459.209422,0.2766254,0.01355626
0.2766743,98545106.256459,0.2767246,0.01347488
0.2767743,101354561.475892,0.2768238,0.01324007
0.2768743,97979986.843397,0.2769236,0.01365331
0.2769743,100179047.296991,0.2770243,0.01370031
0.2770743,100058884.615859,0.2771250,0.01343802
0.2771743,99572218.892606,0.2772245,0.01355914
0.2772743,102424728.338354,0.2773231,0.01350173
0.2773743,101045819.755042,0.2774242,0.01377279
0.2774743,102198069.248129,0.2775247,0.01341929
0.2775743,100161231.010043,0.2776238,0.01308724
0.2776743,102275094.562350,0.2777242,0.01370284
0.2777743,104370197.005024,0.2778254,0.01390422
0.2778743,104252264.732091,0.2779260,0.01350232
0.2779743,103829434.655190,0.2780239,0.01352208
0.2780743,105195855.110088,0.2781241,0.01342687
0.2781743,105362723.455498,0.2782243,0.01325607
0.2782743,104243068.537292,0.2783251,0.01354452
0.2783743,104532216.595207,0.2784243,0.01349681
0.2784743,103782510.035464,0.2785239,0.01352531
0.2785743,107472687.858999,0.2786249,0.01366617
0.2786743,106316466.019974,0.2787253,0.01365080
0.2787743,109882234.833772,0.2788239,0.01336749
0.2788743,111017876.680546,0.2789244,0.01326628
0.2789743,108313127.477797,0.2790256,0.01341056
0.2790743,108522554.613984,0.2791249,0.01336176
0.2791743,110292788.494563,0.2792243,0.01317936
0.2792743,107639626.269262,0.2793232,0.01302225
0.2793743,107411106.649356,0.2794231,0.01333951
0.2794743,108390523.406948,0.2795259,0.01388159
0.2795743,108753335.149894,0.2796257,0.01344514
0.2796743,111995944.301560,0.2797246,0.01327799
0.2797743,109920333.280003,0.2798242,0.01372650
0.2798743,112077094.101492,0.2799226,0.01324212
0.2799743,111614384.555206,0.2800248,0.01360838
0.2800743,112173171.472751,0.2801260,0.01369441
0.2801743,113400440.414632,0.2802247,0.01343857
0.2802743,110613642.928073,0.2803234,0.01320523
0.2803743,112634169.347035,0.2804230,0.01382422
0.2804743,115130502.038339,0.2805232,0.01345785
0.2805743,113637963.530040,0.2806236,0.01368450
0.2806743,114297263.012488,0.2807244,0.01340721
0.2807743,115379075.917810,0.2808246,0.01393407
0.2808743,118731226.326370,0.2809246,0.01371778
0.2809743,114703854.793220,0.2810247,0.01417245
0.2810743,116505177.705179,0.2811225,0.01376925
0.2811743,115509099.352530,0.2812252,0.01385616
0.2812743,115613300.771650,0.2813241,0.01350061
0.2813743,116612779.904228,0.2814235,0.01375465
0.2814743,118568681.473045,0.2815252,0.01356104
0.2815743,117441393.160659,0.2816245,0.01344115
0.2816743,119351193.384216,0.2817247,0.01380955
0.2817743,119292930.659777,0.2818241,0.01366289
0.2818743,117861586.223008,0.2819257,0.01381345
0.2819743,118587623.200181,0.2820256,0.01306468
0.2820743,122986121.447666,0.2821236,0.01377660
0.2821743,118974752.363844,0.2822232,0.01378786
0.2822743,123110216.818749,0.2823249,0.01301068
0.2823743,120465043.624619,0.2824244,0.01389537
0.2824743,122030839.698098,0.2825238,0.01348045
0.2825743,123654246.841016,0.2826245,0.01325560
0.2826743,121416809.998576,0.2827237,0.01346412
0.2827743,121085864.876513,0.2828242,0.01327544
0.2828743,122218409.954922,0.2829239,0.01337286
0.2829743,123529426.376078,0.2830246,0.01393024
0.2830743,124771124.795167,0.2831247,0.01356037
0.2831743,124409737.989256,0.2832250,0.01326781
0.2832743,123240078.758435,0.2833249,0.01392319
0.2833743,124665564.945938,0.2834252,0.01348740
0.2834743,124932521.415585,0.2835244,0.01385131
0.2835743,124605777.442306,0.2836246,0.01364297
0.2836743,126408923.530316,0.2837236,0.01354112
0.2837743,127152199.429564,0.2838239,0.01334324
0.2838743,130032721.481344,0.2839258,0.01359840
0.2839743,127589309.577275,0.2840252,0.01363218
0.2840743,129664070.648754,0.2841245,0.01360457
0.2841743,127954441.111772,0.2842245,0.01366658
0.2842743,126792077.810223,0.2843253,0.01385279
0.2843743,130633439.658444,0.2844262,0.01314929
0.2844743,131827121.169731,0.2845235,0.01379097
0.2845743,128409860.748449,0.2846243,0.01335615
0.2846743,128722639.547854,0.2847236,0.01375540
0.2847743,131112210.483908,0.2848228,0.01312104
0.2848743,133622450.893053,0.2849230,0.01338646
0.2849743,131923206.356363,0.2850253,0.01330388
0.2850743,132509340.638273,0.2851262,0.01341699
0.2851743,130283274.457735,0.2852252,0.01343797
0.2852743,134528045.083389,0.2853246,0.01389124
0.2853743,136755215.358503,0.2854244,0.01383687
0.2854743,132505612.753444,0.2855236,0.01343100
0.2855743,136321735.855335,0.2856250,0.01419889
0.2856743,132369332.674128,0.2857245,0.01383497
0.2857743,132413081.103207,0.2858236,0.01357715
0.2858743,135935773.829662,0.2859232,0.01371530
0.2859743,134132130.208981,0.2860231,0.01351272
0.2860743,137444717.262470,0.2861237,0.01325607
0.2861743,135756084.159059,0.2862245,0.01323439
0.2862743,136428968.399314,0.2863237,0.01376608
0.2863743,138471594.125709,0.2864239,0.01302834
0.2864743,139396890.618584,0.2865242,0.01400896
0.2865743,136276955.959321,0.2866250,0.01356845
0.2866743,142687010.956029,0.2867237,0.01341132
0.2867743,140680711.309898,0.2868250,0.01331758
0.2868743,143115001.177133,0.2869263,0.01347898
0.2869743,138956296.597125,0.2870239,0.01353219
0.2870743,141413064.573884,0.2871242,0.01370231
0.2871743,140291639.280502,0.2872232,0.01359122
0.2872743,145185921.429304,0.2873246,0.01382056
0.2873743,142209094.448940,0.2874249,0.01350918
0.2874743,145687110.021726,0.2875249,0.01353564
0.2875743,141145145.590173,0.2876235,0.01361624
0.2876743,148769085.919630,0.2877253,0.01353105
0.2877743,144683283.419789,0.2878231,0.01380280
0.2878743,145554901.018532,0.2879245,0.01366288
0.2879743,143238846.718061,0.2880244,0.01340487
0.2880743,146050329.311754,0.2881237,0.01373603
0.2881743,143783697.724058,0.2882231,0.01371303
0.2882743,147275642.129252,0.2883242,0.01347513
0.2883743,144757812.203675,0.2884241,0.01342042
0.2884743,148800444.097716,0.2885245,0.01379794
0.2885743,145751800.044389,0.2886256,0.01378328
0.2886743,152924906.833626,0.2887261,0.01374116
0.2887743,153127102.476673,0.2888249,0.01366455
0.2888743,151991470.902434,0.2889229,0.01362002
0.2889743,152048012.057766,0.2890237,0.01358525
0.2890743,152706666.475635,0.2891233,0.01392802
0.2891743,152915937.902454,0.2892259,0.01378202
0.2892743,153080743.895854,0.2893231,0.01390409
0.2893743,152235110.101482,0.2894238,0.01354964
0.2894743,153652407.339200,0.2895248,0.01370646
0.2895743,153074612.473351,0.2896247,0.01375366
0.2896743,154841495.260259,0.2897241,0.01387383
0.2897743,154635118.716979,0.2898243,0.01369010
0.2898743,155112038.262877,0.2899258,0.01364514
0.2899743,157019570.458844,0.2900250,0.01352975
0.2900743,157106821.463344,0.2901251,0.01334727
0.2901743,157001302.566738,0.2902260,0.01347244
0.2902743,155282543.081671,0.2903247,0.01375351
0.2903743,155801423.308418,0.2904252,0.01374229
0.2904743,155420623.360096,0.2905244,0.01347677
0.2905743,161155541.717213,0.2906233,0.01324207
0.2906743,159679923.042705,0.2907252,0.01315216
0.2907743,161028874.199915,0.2908251,0.01365910
0.2908743,157228529.518956,0.2909245,0.01387074
0.2909743,163398667.672582,0.2910252,0.01299667
0.2910743,161027568.867842,0.2911251,0.01332476
0.2911743,160795464.922009,0.2912242,0.01376831
0.2912743,161721882.825593,0.2913246,0.01355103
0.2913743,166767433.569572,0.2914243,0.01358759
0.2914743,163654661.482364,0.2915248,0.01372429
0.2915743,162637894.480527,0.2916243,0.01349145
0.2916743,165910498.918869,0.2917233,0.01356573
0.2917743,163568765.709176,0.2918242,0.01394263
0.2918743,167589073.006388,0.2919249,0.01352944
0.2919743,167508859.860614,0.2920252,0.01393669
0.2920743,164860848.760109,0.2921253,0.01379519
0.2921743,171099864.996452,0.2922241,0.01361508
0.2922743,163835025.399764,0.2923247,0.01359014
0.2923743,169305134.237353,0.2924258,0.01382564
0.2924743,170331173.016916,0.2925239,0.01324252
0.2925743,170475156.089971,0.2926238,0.01351403
0.2926743,171612015.873020,0.2927246,0.01402321
0.2927743,172662490.865645,0.2928252,0.01353391
0.2928743,169386853.703835,0.2929236,0.01352873
0.2929743,169225713.587789,0.2930254,0.01355004
0.2930743,173504487.188624,0.2931246,0.01309139
0.2931743,173490505.809643,0.2932247,0.01357463
0.2932743,176408807.353970,0.2933252,0.01338193
0.2933743,174025329.452756,0.2934248,0.01345614
0.2934743,173896174.828465,0.2935241,0.01333725
0.2935743,174251352.410306,0.2936233,0.01342987
0.2936743,180272852.631564,0.2937235,0.01406998
0.2937743,179487511.211606,0.2938235,0.01363167
0.2938743,176909937.411098,0.2939248,0.01370549
0.2939743,178227757.414720,0.2940241,0.01378464
0.2940743,178962182.411125,0.2941248,0.01360912
0.2941743,177104909.977413,0.2942259,0.01336529
0.2942743,180555627.311407,0.2943238,0.01317639
0.2943743,180295547.709833,0.2944239,0.01377802
0.2944743,178398830.527185,0.2945258,0.01353604
0.2945743,177714843.807902,0.2946244,0.01381828
0.2946743,177750269.093409,0.2947246,0.01359890
0.2947743,183930213.102068,0.2948237,0.01376929
0.2948743,183268358.787922,0.2949240,0.01330363
0.2949743,184275567.448324,0.2950247,0.01357825
0.2950743,184819930.253999,0.2951247,0.01359771
0.2951743,183236726.640945,0.2952244,0.01353174
0.2952743,187685667.571699,0.2953243,0.01386878
0.2953743,190139517.159832,0.2954240,0.01351661
0.2954743,188281667.460268,0.2955249,0.01371054
0.2955743,191262267.019303,0.2956254,0.01395779
0.2956743,190826003.950506,0.2957249,0.01364514
0.2957743,187931762.406477,0.2958249,0.01376681
0.2958743,187937228.869677,0.2959230,0.01354278
0.2959743,187986075.638963,0.2960241,0.01384276
0.2960743,190671833.246892,0.2961244,0.01369235
0.2961743,188502205.671829,0.2962234,0.01392880
0.2962743,190280735.895241,0.2963232,0.01388092
0.2963743,188816435.090462,0.2964248,0.01331830
0.2964743,192994583.887402,0.2965254,0.01385006
0.2965743,196250136.086853,0.2966242,0.01352664
0.2966743,196401793.213717,0.2967242,0.01383702
0.2967743,198653155.108846,0.2968227,0.01415142
0.2968743,196157233.781488,0.2969236,0.01377264
0.2969743,199028146.783943,0.2970240,0.01392955
0.2970743,196789237.233720,0.2971237,0.01359225
0.2971743,198080704.553909,0.2972244,0.01400316
0.2972743,197471576.040384,0.2973246,0.01369489
0.2973743,198546996.528213,0.2974259,0.01303866
0.2974743,202164022.821811,0.2975242,0.01371787
0.2975743,197774255.427119,0.2976244,0.01342736
0.2976743,200796042.264265,0.2977250,0.01344208
0.2977743,199790924.753976,0.2978240,0.01344784
0.2978743,198509130.305294,0.2979228,0.01336970
0.2979743,206018982.463969,0.2980258,0.01380458
0.2980743,206610039.637996,0.2981248,0.01345139
0.2981743,200926013.007918,0.2982247,0.01352399
0.2982743,202485287.546639,0.2983248,0.01375965
0.2983743,202567470.405175,0.2984249,0.01392111
0.2984743,207296774.523384,0.2985247,0.01348078
0.2985743,204774355.045661,0.2986240,0.01397312
0.2986743,205389262.046219,0.2987236,0.01393741
0.2987743,208763786.484691,0.2988246,0.01403289
0.2988743,210698720.868925,0.2989239,0.01362664
0.2989743,208894830.567811,0.2990240,0.01342630
0.2990743,210737304.489303,0.2991245,0.01402370
0.2991743,206983765.551768,0.2992248,0.01385453
0.2992743,212568862.808461,0.2993248,0.01363748
0.2993743,211555650.713923,0.2994251,0.01327262
0.2994743,212790755.823642,0.2995251,0.01390541
0.2995743,215037743.009810,0.2996248,0.01393463
0.2996743,217458966.925183,0.2997225,0.01373526
0.2997743,215252667.425134,0.2998229,0.01434993
0.2998743,210267146.858779,0.2999251,0.01348403
0.2999743,218127253.040403,0.3000246,0.01361792
0.3000743,214848541.170993,0.3001241,0.01361473
0.3001743,215600797.192034,0.3002255,0.01325792
0.3002743,217847226.822171,0.3003243,0.01356135
0.3003743,219531850.553309,0.3004244,0.01337075
0.3004743,218517331.304231,0.3005243,0.01392784
0.3005743,219031523.244365,0.3006235,0.01369791
0.3006743,218785177.889895,0.3007243,0.01365040
0.3007743,220434901.082253,0.3008236,0.01356525
0.3008743,224215442.129148,0.3009238,0.01400138
0.3009743,220013386.836275,0.3010241,0.01357576
0.3010743,228328715.354579,0.3011240,0.01383774
0.3011743,221975942.524033,0.3012237,0.01336139
0.3012743,227683777.766459,0.3013257,0.01415994
0.3013743,222220370.440285,0.3014243,0.01335609
0.3014743,219516567.667511,0.3015247,0.01387752
0.3015743,228300191.725033,0.3016248,0.01396797
0.3016743,227010134.200871,0.3017255,0.01355398
0.3017743,225706055.651212,0.3018247,0.01386937
0.3018743,230973699.574579,0.3019249,0.01433077
0.3019743,231028664.397953,0.3020253,0.01340445
0.3020743,229379379.731611,0.3021240,0.01356044
0.3021743,227938077.562699,0.3022246,0.01376215
0.3022743,232383772.979485,0.3023254,0.01381569
0.3023743,232578546.354826,0.3024232,0.01392448
0.3024743,232013854.121913,0.3025234,0.01365210
0.3025743,226774386.772395,0.3026237,0.01351202
0.3026743,236906348.842987,0.3027238,0.01384275
0.3027743,236535659.632544,0.3028254,0.01389305
0.3028743,233446529.142926,0.3029266,0.01353608
0.3029743,240689295.490295,0.3030237,0.01348928
0.3030743,237597915.910281,0.3031233,0.01392610
0.3031743,235516669.319054,0.3032232,0.01387285
0.3032743,240409649.785910,0.3033245,0.01387601
0.3033743,241323312.964278,0.3034244,0.01365561
0.3034743,236678155.033416,0.3035242,0.01389152
0.3035743,240487385.731431,0.3036251,0.01399031
0.3036743,239480032.192887,0.3037236,0.01341262
0.3037743,247929089.937132,0.3038249,0.01330942
0.3038743,249143473.162665,0.3039251,0.01355872
0.3039743,244698046.552091,0.3040228,0.01344077
0.3040743,243781719.483042,0.3041242,0.01320961
0.3041743,249975515.077859,0.3042240,0.01353309
0.3042743,246103641.798053,0.3043242,0.01385931
0.3043743,245622736.989365,0.3044250,0.01385021
0.3044743,253419881.300580,0.3045258,0.01397172
0.3045743,245018312.269774,0.3046241,0.01373466
0.3046743,243386113.138538,0.3047250,0.01391835
0.3047743,248193693.208775,0.3048242,0.01366818
0.3048743,251074182.863147,0.3049245,0.01384214
0.3049743,255426477.663376,0.3050240,0.01357261
0.3050743,256972721.564294,0.3051237,0.01364311
0.3051743,248196651.925794,0.3052239,0.01392287
0.3052743,246621941.012787,0.3053246,0.01354920
0.3053743,256803190.257990,0.3054251,0.01358048
0.3054743,255339286.014120,0.3055239,0.01366266
0.3055743,253605559.554312,0.3056233,0.01368777
0.3056743,263742261.628469,0.3057228,0.01407507
0.3057743,260639120.238555,0.3058254,0.01337554
0.3058743,251400635.997862,0.3059238,0.01338462
0.3059743,258421590.871212,0.3060231,0.01381991
0.3060743,261130498.399108,0.3061247,0.01337953
0.3061743,256857687.759807,0.3062243,0.01340456
0.3062743,258773020.909836,0.3063241,0.01365953
0.3063743,266940130.717923,0.3064245,0.01369468
0.3064743,266919256.470502,0.3065258,0.01372422
0.3065743,265611517.226239,0.3066237,0.01414209
0.3066743,268194938.132026,0.3067249,0.01391888
0.3067743,262816770.965172,0.3068241,0.01391988
0.3068743,271087977.951891,0.3069227,0.01414910
0.3069743,265142174.772640,0.3070244,0.01346527
0.3070743,269213299.118051,0.3071238,0.01393438
0.3071743,271056439.170337,0.3072235,0.01358590
0.3072743,268746690.605215,0.3073230,0.01375620
0.3073743,272341764.106399,0.3074253,0.01332741
0.3074743,273895701.985719,0.3075234,0.01427108
0.3075743,272659723.531596,0.3076231,0.01372415
0.3076743,275523663.117363,0.3077241,0.01355245
0.3077743,270363642.465045,0.3078249,0.01351480
0.3078743,275133609.729719,0.3079239,0.01414293
0.3079743,279631224.800002,0.3080242,0.01305123
0.3080743,277580964.041182,0.3081230,0.01345842
0.3081743,279859727.060985,0.3082244,0.01395639
0.3082743,280149057.287813,0.3083235,0.01380008
0.3083743,274451068.569747,0.3084245,0.01414913
0.3084743,274484965.595968,0.3085235,0.01382470
0.3085743,278141017.871872,0.3086259,0.01352970
0.3086743,283358255.681605,0.3087240,0.01354123
0.3087743,280699435.050952,0.3088245,0.01346818
0.3088743,277634972.549248,0.3089247,0.01394253
0.3089743,283584394.512618,0.3090244,0.01390108
0.3090743,285749978.308664,0.3091251,0.01400247
0.3091743,280689664.322781,0.3092239,0.01380785
